nobleman,kb. (j. -men) orang bangsawan.
nobody,kb. (j. -dies) seorang yang tak berarti. I knew him when he was n. Saya kenal dia waktu waktu ia belum jadi apa-apa. -kg. tak seorangpun.
noctural,ks. pada malam hari.
nod,"kb. angguk(an), tanda setuju. -kkt. (nodded) menganggukkan(o's head). -kki. 1 menggangguk. 2 mengantuk (from drowsiness). to n. to memberi isyarat kepada, mengangguk."
noise,"kb. 1  gaduh, riuh. 2kegaduhan (in the transmission). 3 bunyi. -kkt. menyiarkan."
noiseless,ks. tak bersuara/berbunyi.
noisy,"ks. 1 ribut, gaduh (ofchildren). 2 sangat ramai (of a street). The engine in my car is unusually n. Berisik/Ramai benar mesin mobil saya ini."
nomad,kb. pengembara (dari suku pengembara).
nomadic,ks. sebagai pengembara. n. life hidup mengembara.
nomenclature,kb. tatanama.
nominal,kb. kata benda. -ks. 1 nominal. n. price harga yang nominal. 2 pada namanya saja.
nominate,"kkt. 1mencalonkan (for the presidency). 2 menunjuk, mengangkat."
nomination,"kb. 1 pencalonan. 2 pengangkatan, penunjukan."
nominative,kb. kasus nominatif. -ks. nominatif.
nominee,kb. calon.
nonaggression,"kb. non-agresi, tidak menyerang. n. pact persetujuan non-agresi."
nonalcoholic,ks. tanpa alkohol (of a drink).
nonaligned,"ks. non-blok, tak berpihak."
nonalignment,"kb. hal tak berpihak, non-blok. n. policy politik tidak berpihak."
nonarrival,kb. ketidakdatangan.
nonce,kb. for the n. untuk kali/kesempatan ini. n. word sebuah kata yang hanya sekali dipakai.
nonchalance,"kb. sikap tak ambil  pusing, keteledoran."
nonchalant,"ks. tak perduli, tak ambil pusing, teledor, acuh-tak-acuh."
noncom,kb. Inf.: bintara.
noncombatant,kb. orang yang tak ikut berperang.
noncombustible,ks. tahan api.
noncommissioned,ks. n. officer  bintara.
noncommittal,ks. tidak menyatakan pendapat.
nonconformist,"kb. yang tak suka menuruti adat, yang tak patuh pada norma-norma sosial."
nondescript,ks. tak termasuk sesuatu  jenis tertentu.
none,kg. 1 tak seorangpun. 2 tak satupun. 3 tak samasekali. -kk. samasekali tidak.
nonentity,kb. (j. -ties) seorang yang tak berarti.
nonessential,ks. yang tak perlu/penting.
nonetheless,kk. 1 meskipun demikian/begitu. 2 namun. He was n. a good player Namun ia seorang pemain yang baik.
nonexistent,"ks. hampa, kosong, khayali."
nonfiction,"kb. cerita nyata, cerita yang sesungguhnya."
nonflammable,ks. yang tidak dapat menyala.
nonglare,ks. anti-silau (of headlihgts).
nonintervention,"kb. non-intervensi, tak campur tangan."
nonliving,ks. tidak hidup.
nonmember,kb. bukan anggauta.
nonnegotiable,ks. tak dapat diperbincangkan (of demands).
nonpartisan,ks. 1 tak memihak. 2 tak berpartai.
nonpayment,kb. tak membayar.
nonplus,"kkt. membuat heran, tercengang. He was nonplused for an answer Ia tercengang tak dapat menjawab apa-apa."
nonproductive,ks. tak produktip.
nonprofit,ks. yang tak mencari keuntungan (of an organization).
nonprofitmaking,ks. yang tak mencari keuntungan (of an organization).
nonresident,"kb., ks. yang tidak bertempat tinggal."
nonscheduled,"ks. diluar acara, tak masuk acara (stop). n. airline lin penerbangan tanpa jadwal waktu."
nonsectarian,ks. yang tidak mengikuti suatu aliran agama.
nonsense,kb. omong kosong. to talk n. bercakap omong kosong (belaka).
nonsensical,ks. yang bukan-bukan. n. question pertanyaan yang bukan-bukan.
nonskid,ks. anti-selip (of tires).
nonsmoker,kb. orang yang tidak merokok.
nonstop,"ks. tanpa berhenti, nonstop. n. flight penerbangan tanpa berhenti. -kk. terus-menerus. to fly n. terbang terus- menerus."
nonsupport,kb. tak memberi jaminan penghidupan.
nontoxic,ks. yang tak beracun.
nonunion,ks. tidak mengakui serikat buruh.
nonviolence,kb. tanpa kekerasan.
nonwhite,kb. orang yang bukan kulit putih.
noodle,"kb. ba(k)mi, mi. 2 Sl.: kapala."
nook,kb. sudut. nooks and crannies sudut dan celah. 2 tempat kesukaan. shady n. tempat bersembunyi yang naung/rindang.
noon,kb. tengah hari. at n. pada tengah hari.
noontime,kb. waktu tengah hari.
noose,"kb. jerat, simpul."
nope,"kk. Inf.: nggak, ndak, kagak."
nor,"ks. 1...maupun,...tidak. 2 pun. He has never been there, n. can I get him to go Ia belum pernah kesana, dan akupun tak mengajaknya pergi. lih  NEITHER."
norm,kb. norma.
normal,ks. normal. 2 biasa. n. school sekolah guru.  -normally kk. biasanya.
north,kb. utara. -ks. utara. n. wind angin dari utara. -kk. ke utara. to go n. pergi ke utara. n. of disebelah utara dari.
northeast,ks. timurlaut.
northeasterly,ks. dari timurlaut.
northerly,ks. dari utara.
northern,"ks. utara, yang di utara. n. lights cahaya (dari arah) utara."
northerner,kb. orang dari utara.
northernmost,ks. paling utara.
northward,ks. ke utara.
northwest,ks. baratlaut.
northwesterly,ks. dari baratlaut.
nortw.,[Norway] Norwegia. 2 [Norwegian] yang berhubungan dengan Norwegia.
norwegian,kb. orang Norwegia. 2 bahasa Norwegia. -ks. yang berhubungan dengan Norwegia.
nose,"kb. hidung (person, plane).  -kkt. 1 mendorong. 2 membelai (of a cat). -kki. maju perlahan-lahan. to n. out 1 mengalahkan dengan tipis. 2 mencari-cari, menemukan. n. cone kerucut hidung, moncong roket (pada peluru kendali)."
nosebleed,kb. mimisan.
nosey,ks. = nosy.
nostalgia,"kb. rasa rindu, keibuan (hati), nostalgi."
nostalgic,"ks. rindu, rawan, kangen."
nostril,kb. lubang/cuping hidung.
nostrum,kb. obat ajaib.
nosy,ks. 1 ingin tahu. 2 ingin mencampuri.
not,"kk. (kep. -n't) 1 tidak, tak. I'm n. going Saya tak akan pergi. 2 bukan. 3 jangan. He asked me n. to go Ia meminta saya supaya jangan pergi. n. at all sama sekali tidak, sekali-kali tidak. n. yet belum. n. including belum termasuk."
notable,"kb. orang terkemuka, tokoh. -ks. terkemuka. -notably kk. khususnys."
notarize,kkt. mensyahkan (oleh notaris).
notary,kb. (j. -ries) notaris. n. public notaris.
notation,kb. 1 angka-angka. 2 cara menulis. 3 catatan.
notch,"kb. 1 taktik. 2 derajad.  Set the thermostat a n. higher Pasanglah alat pengimbang panas itu sederajat lebih tinggi. -kkt. 1 menakik, membuat takik. 2 mencatat."
note,"kb. 1 catatan. 2 surat. 3 Fin.: surat hutang (at the bank). 4 nada. 5 Fin.: uang kertas. 6 nota. 7 surat pendek, katabelece. of n. penting, terkemuka. to take n. of memperhatikan. -kkt. 1 memperhatikan. 2  melihat. n. paper kertas tulis."
notebook.,kb. buku agenda/catatan/notes.
noteworthy,"ks. penting, patut diperhatikan."
nothing,"kb. tidak ada apa-apa. n. but tak lain hanya. n. less than tak kurang dari n. like tak ada lagi (seperti, serupa). n. more than tak lain hanya.  to think n. of menganggap tidak penting."
notice,"kb. 1 pembentukan, maklumat, pengumuman. 2 (review) ulasan. 3 perhatian. 4 peringatan. to give n. memberitahu, memperingatkan. -kkt. memperhatikan, melihat."
noticeable,"ks. nyata, kelihatan. -noticeably kk. nyata, tampak, kelihatan dengan jelas."
notification,"kb. pemberitahuan, pengumuman."
notified,lih  NOTIFY.
notifies,lih  NOTIFY.
notify,kkt. (notified) memberitahu(kan).
notion,"kb. 1 dugaan. 2 ide, gagasan. 3 pikiran. 4 pikiran, maksud. -nations j. barang kelontong."
notoriety,kb. (j. -ties) kemasyhuran (karena sesuatu yang kurang baik).
notorious,ks. terkenal karena nama buruk. -notoriously kk. terkenal. n. cruel towards terkenal kejamnya terhadap.
notwithstanding,kd. meskipun. He went n. the cold Ia berangkat juga meskipun dingin. -kk. sekalipun demikian.
nought,kb. nol (0). All my work was for n. Seluruh pekerjaanku adalah sia-sia.
noun,noun
nourish,kkt. 1 memberi makan(an). 2 memelihara (the hope). -nourishing ks. mengandung makanan bergizi.
nourishment,kb. makanan.
nouveau riche,"orang kaya baru, okabe."
nov.,[November] bulan Nopember.
novel,kb. (cerita) roman. -ks. baru (idea).
novelist,kb. pengarang cerita roman.
novelty,kb. (j. -ties) 1 sesuatu yang baru. 2 kesenangan baru (of helping mother)
november,kb. bulan Nopember.
novice,kb. orang baru.
novitiate,kb. 1 Rel.: calon biarawan/biarawati. 2 masa percobaan.
now,"kb. waktu sekarang/ini. -kk. 1 sekarang, kini. 2 adapun. 3 nah. n. again sekali-sekali, kadang-kadang. -ksam. n. that sejak."
nowadays,kk. pada waktu sekarang.
nowhere,kb. tidak dimanapun juga. -kk. tidak... dimanapun juga.
nowise,"kk. bagaimanapun tidak, sekali-kali tidak."
noxious,"ks. berbahaya, berbisa (gas, fumes)."
nozzle,"kb. 1 mulut pipa. 2 pipa semprot, alat pemercik."
nt. wt.,[net weight] berat bersih/netto.
nth,ks. sehabis-habis. to the n. degree tidak terbatas  angkanya.
nuance,"kb. perbedaan yang sangat sedikit, nuansa."
nub,kb. inti(sari) (persoalan).
nubile,ks. yang sudah boleh kawin (anak perempuan).
nuclear,ks. nuklir. n. reactor. reaktor nuklir.
nucleus,"kb. 1 permulaan. 2 dasar, inti, pangkal."
nude,kb. orang telanjang. in the n. dengan telanjang bulat. -ks. telanjang.
nudge,"kb. sentuhan, dorongan. -kkt. 1 menyentuh, menyinggung. 2 membangkitkan (memory ingatan)."
nudist,kb. anggauta perkumpulan hidup telanjang.
nudity,kb. (j. -ties) ketelanjangan.
nugget,"kb. 1 gumpal (emas). 2 bungkah, bungkal (wisdom ilmu)."
nuisance,"kb. gangguan, susah. Ties are a n. Dasi menyusahkan."
null,ks. 1 batal. The marrieage was legally n. Perkawinan itu  secara hukum batal. 2 tidak ada. The effect was n. Hasilnya tak ada.
nullify,"kkt. (nullified) menghapuskan, meniadakan."
num.,1 [number] nomor. 2 [numeral] angka.
